week_date,region,platform,segment,customer_type,transactions,sales
30/4/18,EUROPE,Shopify,C1,New,11,1945.0
30/4/18,USA,Retail,F2,Existing,84883,5422569.0
30/4/18,USA,Shopify,C4,New,23,4375.0
30/4/18,AFRICA,Shopify,C4,Existing,231,43884.0
30/4/18,OCEANIA,Shopify,F2,New,303,52537.0
30/4/18,SOUTH AMERICA,Shopify,C3,New,13,2708.0
30/4/18,CANADA,Retail,C1,New,32049,847600.0
30/4/18,OCEANIA,Retail,F2,New,91036,3190336.0
30/4/18,SOUTH AMERICA,Shopify,C1,Existing,40,8647.0
23/4/18,ASIA,Retail,C2,New,72567,2021483.0
23/4/18,SOUTH AMERICA,Retail,null,Existing,423,14107.0
23/4/18,CANADA,Shopify,F2,New,55,9294.0
23/4/18,USA,Shopify,C3,New,123,21537.0
23/4/18,CANADA,Shopify,C2,Existing,343,68085.0
23/4/18,USA,Shopify,C2,Existing,856,175615.0
23/4/18,AFRICA,Retail,C2,New,47349,1626775.0
23/4/18,ASIA,Shopify,null,Existing,145,27230.0
23/4/18,SOUTH AMERICA,Retail,C1,Existing,1920,58169.0
23/4/18,AFRICA,Shopify,F3,New,84,13976.0
23/4/18,ASIA,Retail,C4,Existing,81023,3828742.0
23/4/18,ASIA,Retail,null,New,64000,2261212.0
23/4/18,CANADA,Retail,F3,Existing,74074,4497493.0
23/4/18,ASIA,Shopify,C3,New,159,23422.0
23/4/18,ASIA,Shopify,C2,New,209,31571.0
23/4/18,OCEANIA,Shopify,C3,Existing,2518,515699.0
23/4/18,EUROPE,Shopify,null,New,13,1821.0
23/4/18,USA,Retail,null,New,21678,981843.0
23/4/18,OCEANIA,Shopify,C1,Existing,1695,293823.0
23/4/18,ASIA,Retail,F3,New,83957,2762633.0
23/4/18,USA,Shopify,F3,Existing,769,178871.0
23/4/18,AFRICA,Retail,F2,New,58206,2283459.0
23/4/18,OCEANIA,Shopify,C2,New,491,77615.0
23/4/18,USA,Shopify,F1,New,101,17418.0
23/4/18,SOUTH AMERICA,Retail,C3,New,950,35709.0
23/4/18,AFRICA,Shopify,null,Existing,182,34192.0
23/4/18,EUROPE,Shopify,F3,New,2,691.0
23/4/18,AFRICA,Shopify,F3,Existing,1379,297091.0
23/4/18,SOUTH AMERICA,Retail,C2,Existing,592,24124.0
23/4/18,AFRICA,Retail,C4,Existing,79243,4548773.0
23/4/18,OCEANIA,Shopify,F3,New,143,22861.0
23/4/18,SOUTH AMERICA,Shopify,null,Guest,838,170721.0
23/4/18,ASIA,Retail,F1,New,29493,975167.0
23/4/18,OCEANIA,Shopify,C2,Existing,2741,529625.0
23/4/18,USA,Shopify,F1,Existing,942,187468.0
23/4/18,ASIA,Retail,null,Existing,23192,975412.0
23/4/18,SOUTH AMERICA,Retail,F3,New,374,14655.0
23/4/18,EUROPE,Retail,C4,Existing,3286,190258.0
23/4/18,AFRICA,Shopify,F1,New,104,15619.0
23/4/18,ASIA,Shopify,C3,Existing,1017,199973.0
23/4/18,AFRICA,Shopify,C2,Existing,1232,239971.0
23/4/18,SOUTH AMERICA,Retail,F1,New,250,10577.0
23/4/18,OCEANIA,Retail,C1,Existing,204553,8034545.0
23/4/18,OCEANIA,Retail,C4,New,57054,1878982.0
23/4/18,EUROPE,Retail,F2,Existing,12254,826598.0
23/4/18,SOUTH AMERICA,Shopify,C3,New,19,3782.0
23/4/18,EUROPE,Shopify,C4,New,1,56.0
23/4/18,OCEANIA,Shopify,null,New,319,55018.0
23/4/18,EUROPE,Shopify,C4,Existing,6,2299.0
23/4/18,OCEANIA,Retail,null,New,81893,3126545.0
23/4/18,ASIA,Shopify,F3,Existing,958,193847.0
23/4/18,OCEANIA,Shopify,F1,New,236,36625.0
23/4/18,USA,Retail,F3,New,27003,1126486.0
23/4/18,AFRICA,Retail,C1,Existing,136794,5750682.0
23/4/18,ASIA,Shopify,C2,Existing,1119,210528.0
23/4/18,EUROPE,Shopify,C1,Existing,65,13591.0
23/4/18,AFRICA,Retail,F3,Existing,296946,18747829.0
23/4/18,CANADA,Retail,C2,Existing,16568,791566.0
23/4/18,EUROPE,Retail,F3,New,1510,67115.0
23/4/18,SOUTH AMERICA,Retail,C2,New,585,20217.0
23/4/18,AFRICA,Shopify,null,New,189,30562.0
23/4/18,OCEANIA,Shopify,null,Existing,397,77951.0
23/4/18,OCEANIA,Retail,C4,Existing,113294,5997383.0
23/4/18,USA,Shopify,C3,Existing,901,195482.0
23/4/18,CANADA,Retail,C3,New,26869,984799.0
23/4/18,CANADA,Retail,F1,New,7419,280197.0
23/4/18,SOUTH AMERICA,Shopify,F1,Existing,25,6022.0
23/4/18,USA,Retail,null,Existing,8309,450175.0
23/4/18,OCEANIA,Retail,C2,Existing,118996,5050748.0
23/4/18,USA,Retail,F1,Existing,33443,2152991.0
23/4/18,CANADA,Retail,F3,New,18840,716160.0
23/4/18,SOUTH AMERICA,Shopify,F3,Existing,13,3123.0
23/4/18,OCEANIA,Retail,F3,New,104075,3738130.0
23/4/18,CANADA,Retail,C4,Existing,20865,1120714.0
23/4/18,USA,Retail,C2,New,23431,858720.0
23/4/18,SOUTH AMERICA,Retail,C3,Existing,1051,48687.0
23/4/18,USA,Shopify,null,Guest,1364,266618.0
23/4/18,ASIA,Shopify,F1,Existing,992,181857.0
23/4/18,USA,Shopify,F2,New,124,22749.0
23/4/18,AFRICA,Shopify,C3,Existing,1454,302110.0
23/4/18,OCEANIA,Retail,F1,Existing,122538,6573391.0
23/4/18,SOUTH AMERICA,Retail,null,Guest,391614,15479158.0
23/4/18,ASIA,Shopify,F2,New,150,23430.0
23/4/18,SOUTH AMERICA,Shopify,F3,New,1,66.0
23/4/18,EUROPE,Shopify,null,Existing,10,2649.0
23/4/18,USA,Shopify,C1,New,127,19492.0
23/4/18,USA,Retail,F1,New,11136,467248.0
23/4/18,EUROPE,Shopify,C2,New,16,4446.0
23/4/18,OCEANIA,Retail,F2,New,90581,3308129.0
23/4/18,USA,Retail,F3,Existing,115546,7723376.0
23/4/18,ASIA,Shopify,F2,Existing,1508,292771.0
23/4/18,SOUTH AMERICA,Retail,null,New,2101,65789.0
23/4/18,CANADA,Shopify,F3,New,24,4285.0
23/4/18,USA,Shopify,C2,New,169,28263.0
23/4/18,CANADA,Retail,null,Guest,452234,12112894.0
23/4/18,AFRICA,Shopify,C3,New,193,32702.0
23/4/18,AFRICA,Retail,F3,New,59128,2374161.0
23/4/18,ASIA,Shopify,F3,New,81,11252.0
23/4/18,SOUTH AMERICA,Shopify,F1,New,5,808.0
23/4/18,ASIA,Retail,F3,Existing,321956,16947141.0
23/4/18,CANADA,Shopify,C3,Existing,384,73476.0
23/4/18,CANADA,Retail,C3,Existing,47044,2544009.0
23/4/18,CANADA,Retail,null,Existing,5963,309568.0
23/4/18,OCEANIA,Shopify,C3,New,340,58297.0
23/4/18,AFRICA,Retail,C2,Existing,75867,3729008.0
23/4/18,OCEANIA,Retail,F1,New,40031,1426330.0
23/4/18,EUROPE,Shopify,F1,New,3,494.0
23/4/18,AFRICA,Shopify,null,Guest,2402,437933.0
23/4/18,SOUTH AMERICA,Shopify,C4,Existing,6,927.0
23/4/18,EUROPE,Retail,C2,Existing,7619,399879.0
23/4/18,CANADA,Shopify,C1,New,55,6923.0
23/4/18,OCEANIA,Retail,null,Guest,2459942,64140591.0
23/4/18,EUROPE,Shopify,null,Guest,158,36576.0
23/4/18,CANADA,Shopify,null,New,48,7851.0
23/4/18,USA,Retail,C4,Existing,29360,1700425.0
23/4/18,OCEANIA,Shopify,F3,Existing,2305,500658.0
23/4/18,CANADA,Shopify,C4,New,8,1282.0
23/4/18,SOUTH AMERICA,Shopify,F2,New,12,1881.0
23/4/18,OCEANIA,Shopify,null,Guest,5411,967100.0
23/4/18,EUROPE,Retail,C1,New,4230,139570.0
23/4/18,ASIA,Shopify,C1,Existing,684,118716.0
23/4/18,USA,Shopify,C4,New,21,5155.0
23/4/18,CANADA,Shopify,null,Guest,636,111287.0
23/4/18,AFRICA,Retail,C4,New,37424,1355600.0
23/4/18,EUROPE,Retail,F1,New,871,39403.0
23/4/18,USA,Retail,C1,New,35341,1041224.0
23/4/18,ASIA,Shopify,C4,Existing,164,27584.0
23/4/18,SOUTH AMERICA,Shopify,C1,Existing,37,7767.0
23/4/18,USA,Retail,C3,Existing,79031,4781113.0
23/4/18,OCEANIA,Retail,C2,New,90886,2647595.0
23/4/18,AFRICA,Retail,C1,New,83285,2280542.0
23/4/18,ASIA,Retail,C2,Existing,92968,3713471.0
23/4/18,SOUTH AMERICA,Shopify,C1,New,16,2317.0
23/4/18,ASIA,Retail,C1,New,115417,2635951.0
23/4/18,OCEANIA,Retail,null,Existing,33353,1529547.0
23/4/18,USA,Retail,C1,Existing,48044,2230140.0
23/4/18,CANADA,Shopify,F1,Existing,382,72667.0
23/4/18,ASIA,Retail,F2,Existing,184877,9486295.0
23/4/18,AFRICA,Retail,null,Guest,1466981,43521239.0
23/4/18,USA,Retail,F2,New,26922,1141338.0
23/4/18,SOUTH AMERICA,Retail,F3,Existing,972,48083.0
23/4/18,USA,Shopify,F2,Existing,1473,315025.0
23/4/18,USA,Shopify,null,Existing,100,19216.0
23/4/18,ASIA,Shopify,C4,New,28,3980.0
23/4/18,OCEANIA,Shopify,C4,Existing,444,86574.0
23/4/18,CANADA,Shopify,C3,New,46,7639.0
23/4/18,CANADA,Retail,F2,New,16915,658982.0
23/4/18,SOUTH AMERICA,Shopify,F2,Existing,22,4998.0
23/4/18,EUROPE,Retail,C3,Existing,11852,695018.0
23/4/18,ASIA,Retail,C1,Existing,146816,5117144.0
23/4/18,EUROPE,Retail,C1,Existing,12930,642056.0
23/4/18,AFRICA,Retail,F2,Existing,214929,13194972.0
23/4/18,OCEANIA,Retail,C3,Existing,263329,13790689.0
23/4/18,EUROPE,Shopify,C3,Existing,106,29819.0
23/4/18,OCEANIA,Retail,C3,New,135544,4636231.0
23/4/18,OCEANIA,Shopify,F1,Existing,2576,494834.0
23/4/18,EUROPE,Shopify,C3,New,5,922.0
23/4/18,USA,Shopify,F3,New,47,7580.0
23/4/18,AFRICA,Shopify,C1,Existing,943,164896.0
23/4/18,USA,Retail,C3,New,41463,1700172.0
23/4/18,CANADA,Shopify,F2,Existing,671,135198.0
23/4/18,OCEANIA,Retail,F3,Existing,439233,25774789.0
23/4/18,OCEANIA,Shopify,F2,New,363,60040.0
23/4/18,ASIA,Retail,F2,New,67430,2228358.0
23/4/18,ASIA,Shopify,C1,New,160,19488.0
23/4/18,AFRICA,Retail,C3,New,92744,3577906.0
23/4/18,ASIA,Retail,F1,Existing,80532,4030064.0
23/4/18,AFRICA,Shopify,F1,Existing,1349,258705.0
23/4/18,CANADA,Retail,F1,Existing,21601,1236679.0
23/4/18,EUROPE,Shopify,F3,Existing,95,28981.0
23/4/18,EUROPE,Retail,C2,New,2648,102393.0
23/4/18,ASIA,Retail,C3,Existing,189064,8993610.0
23/4/18,ASIA,Shopify,null,Guest,2316,378164.0
23/4/18,USA,Retail,C2,Existing,31534,1724021.0
23/4/18,EUROPE,Shopify,F2,Existing,147,37796.0
23/4/18,SOUTH AMERICA,Retail,C4,New,262,9751.0
23/4/18,CANADA,Retail,null,New,15998,667004.0
23/4/18,CANADA,Shopify,C4,Existing,47,8024.0
23/4/18,ASIA,Shopify,F1,New,130,20215.0
23/4/18,ASIA,Shopify,null,New,166,25902.0
23/4/18,ASIA,Retail,null,Guest,1972642,48483521.0
23/4/18,OCEANIA,Shopify,C1,New,315,43684.0
23/4/18,ASIA,Retail,C3,New,108813,3451943.0
23/4/18,SOUTH AMERICA,Retail,F1,Existing,517,25523.0
23/4/18,AFRICA,Shopify,C2,New,194,32220.0
23/4/18,CANADA,Shopify,F3,Existing,333,67467.0
23/4/18,AFRICA,Retail,null,New,54828,2383988.0
23/4/18,EUROPE,Retail,C4,New,1084,41806.0
23/4/18,EUROPE,Shopify,C2,Existing,92,24479.0
23/4/18,SOUTH AMERICA,Retail,C4,Existing,319,14722.0
23/4/18,SOUTH AMERICA,Shopify,null,Existing,13,2958.0
23/4/18,EUROPE,Shopify,F1,Existing,80,17937.0
23/4/18,EUROPE,Retail,null,Existing,2109,106870.0
23/4/18,EUROPE,Retail,C3,New,3652,161641.0
23/4/18,EUROPE,Shopify,F2,New,10,2078.0
23/4/18,AFRICA,Shopify,F2,Existing,2521,521280.0
23/4/18,EUROPE,Retail,F2,New,1571,71043.0
23/4/18,SOUTH AMERICA,Shopify,C3,Existing,58,13830.0
23/4/18,AFRICA,Shopify,C4,Existing,212,41093.0
23/4/18,AFRICA,Retail,C3,Existing,204239,11641241.0
23/4/18,CANADA,Retail,C4,New,12140,416345.0
23/4/18,USA,Shopify,C4,Existing,85,15698.0
23/4/18,SOUTH AMERICA,Shopify,C2,New,28,4661.0
23/4/18,CANADA,Retail,F2,Existing,51022,3084711.0
23/4/18,OCEANIA,Shopify,F2,Existing,3783,795735.0
23/4/18,EUROPE,Retail,null,Guest,109288,3654790.0
23/4/18,SOUTH AMERICA,Shopify,null,New,50,8961.0
23/4/18,AFRICA,Retail,null,Existing,22246,1133499.0
23/4/18,AFRICA,Shopify,C1,New,193,24126.0
23/4/18,AFRICA,Retail,F1,New,21730,854409.0
23/4/18,ASIA,Retail,C4,New,46640,1415294.0
23/4/18,SOUTH AMERICA,Retail,C1,New,1894,40972.0
23/4/18,CANADA,Retail,C1,Existing,50097,2250009.0
23/4/18,USA,Retail,null,Guest,578738,17830798.0
23/4/18,EUROPE,Retail,F1,Existing,5851,380283.0
23/4/18,CANADA,Shopify,C2,New,60,9642.0
23/4/18,EUROPE,Retail,F3,Existing,15350,1022754.0
23/4/18,CANADA,Shopify,F1,New,43,6212.0
23/4/18,CANADA,Shopify,C1,Existing,291,49585.0
23/4/18,SOUTH AMERICA,Retail,F2,New,408,16134.0
23/4/18,CANADA,Retail,C2,New,13252,426111.0
23/4/18,SOUTH AMERICA,Shopify,C2,Existing,92,18812.0
23/4/18,AFRICA,Shopify,F2,New,205,34667.0
23/4/18,AFRICA,Retail,F1,Existing,77204,4638020.0
23/4/18,USA,Shopify,null,New,92,17071.0
23/4/18,USA,Retail,F2,Existing,84212,5474782.0
23/4/18,SOUTH AMERICA,Retail,F2,Existing,942,48620.0
23/4/18,SOUTH AMERICA,Shopify,C4,New,2,213.0
23/4/18,AFRICA,Shopify,C4,New,38,5608.0
23/4/18,EUROPE,Retail,null,New,3013,140015.0
23/4/18,OCEANIA,Retail,C1,New,148010,3681167.0
23/4/18,EUROPE,Shopify,C1,New,11,1582.0
23/4/18,OCEANIA,Retail,F2,Existing,291700,16553777.0
23/4/18,OCEANIA,Shopify,C4,New,60,9114.0
23/4/18,USA,Retail,C4,New,15975,592580.0
23/4/18,CANADA,Retail,C1,New,32574,885066.0
23/4/18,USA,Shopify,C1,Existing,560,100407.0
23/4/18,CANADA,Shopify,null,Existing,43,8274.0
16/4/18,OCEANIA,Retail,C3,New,129149,4537871.0
16/4/18,ASIA,Retail,C3,Existing,184514,8841147.0
16/4/18,EUROPE,Retail,null,New,3349,159864.0
16/4/18,ASIA,Retail,C2,Existing,91160,3723561.0
16/4/18,EUROPE,Shopify,C3,New,12,3178.0
16/4/18,EUROPE,Retail,C4,Existing,3245,189638.0
16/4/18,SOUTH AMERICA,Shopify,C1,New,12,2282.0
16/4/18,CANADA,Retail,C3,Existing,44122,2451523.0
16/4/18,OCEANIA,Shopify,F2,New,332,56481.0
16/4/18,USA,Shopify,C1,New,125,17498.0
16/4/18,CANADA,Shopify,F2,Existing,574,115316.0
16/4/18,ASIA,Shopify,null,Guest,2367,393356.0
16/4/18,SOUTH AMERICA,Retail,F3,Existing,1034,54461.0
16/4/18,SOUTH AMERICA,Retail,F1,Existing,551,26873.0
16/4/18,EUROPE,Shopify,C2,Existing,104,28178.0
16/4/18,CANADA,Shopify,F2,New,56,7973.0
16/4/18,OCEANIA,Shopify,F1,Existing,2228,441117.0
16/4/18,USA,Retail,F2,Existing,72909,5090804.0
16/4/18,OCEANIA,Shopify,F2,Existing,3379,720531.0
16/4/18,SOUTH AMERICA,Retail,F2,New,445,18961.0
16/4/18,EUROPE,Retail,C2,New,2850,106958.0
16/4/18,AFRICA,Retail,C3,New,90499,3464407.0
16/4/18,EUROPE,Shopify,F3,Existing,102,33115.0
16/4/18,ASIA,Shopify,F1,New,117,17688.0
16/4/18,USA,Retail,F3,Existing,101409,7105133.0
16/4/18,ASIA,Retail,F3,Existing,312681,16597604.0
16/4/18,OCEANIA,Retail,F1,New,38956,1409609.0
16/4/18,CANADA,Shopify,null,New,48,8483.0
16/4/18,EUROPE,Shopify,F1,New,6,1154.0
16/4/18,AFRICA,Shopify,F1,Existing,1401,273030.0
16/4/18,ASIA,Retail,F1,New,29224,971350.0
16/4/18,CANADA,Retail,F1,Existing,20195,1163074.0
16/4/18,AFRICA,Shopify,F2,New,202,33783.0
16/4/18,ASIA,Retail,C2,New,70693,1952680.0
16/4/18,AFRICA,Shopify,null,Guest,2195,396590.0
16/4/18,SOUTH AMERICA,Shopify,C4,Existing,7,1053.0
16/4/18,AFRICA,Shopify,C3,New,171,30185.0
16/4/18,OCEANIA,Shopify,C1,New,306,42649.0
16/4/18,OCEANIA,Retail,F1,Existing,120511,6733146.0
16/4/18,EUROPE,Retail,null,Existing,2518,123790.0
16/4/18,EUROPE,Shopify,F1,Existing,112,26187.0
16/4/18,USA,Shopify,C3,Existing,873,191346.0
16/4/18,SOUTH AMERICA,Shopify,C3,Existing,52,11653.0
16/4/18,SOUTH AMERICA,Retail,F2,Existing,946,48475.0
16/4/18,OCEANIA,Retail,F3,Existing,419932,25492746.0
16/4/18,CANADA,Shopify,C2,New,68,10119.0
16/4/18,SOUTH AMERICA,Retail,C1,New,1849,40277.0
16/4/18,CANADA,Retail,F2,Existing,45227,2722177.0
16/4/18,CANADA,Shopify,C1,Existing,261,44224.0
16/4/18,AFRICA,Retail,F3,Existing,294046,18550416.0
16/4/18,CANADA,Retail,C2,Existing,15452,736014.0
16/4/18,EUROPE,Retail,F3,New,1618,72665.0
16/4/18,AFRICA,Shopify,C1,New,134,19270.0
16/4/18,SOUTH AMERICA,Shopify,null,New,32,6741.0
16/4/18,AFRICA,Shopify,F1,New,107,18654.0
16/4/18,USA,Retail,F1,Existing,30408,2046629.0
16/4/18,OCEANIA,Retail,C2,Existing,115537,5104501.0
16/4/18,USA,Retail,F1,New,9810,425458.0
16/4/18,OCEANIA,Retail,C2,New,86203,2599189.0
16/4/18,EUROPE,Shopify,C2,New,17,3842.0
16/4/18,CANADA,Shopify,C4,Existing,40,7627.0
16/4/18,AFRICA,Retail,F1,Existing,78905,4712023.0
16/4/18,ASIA,Shopify,F2,Existing,1375,274757.0
16/4/18,OCEANIA,Retail,C3,Existing,254593,13730802.0
16/4/18,OCEANIA,Shopify,null,Guest,4722,848975.0
16/4/18,USA,Retail,C4,Existing,26283,1574311.0
16/4/18,AFRICA,Retail,null,New,59390,2547868.0
16/4/18,AFRICA,Shopify,C2,Existing,1174,233685.0
16/4/18,SOUTH AMERICA,Retail,null,New,2054,66873.0
16/4/18,OCEANIA,Shopify,null,New,348,60702.0
16/4/18,EUROPE,Retail,C1,Existing,13111,656765.0
16/4/18,ASIA,Retail,C3,New,105165,3335023.0
16/4/18,SOUTH AMERICA,Retail,null,Guest,384657,15607393.0
16/4/18,ASIA,Shopify,F2,New,145,22729.0
16/4/18,OCEANIA,Retail,F2,Existing,277155,16672001.0
16/4/18,OCEANIA,Shopify,C4,New,54,8234.0
16/4/18,EUROPE,Retail,C3,New,3701,160798.0
16/4/18,USA,Retail,C4,New,13757,525070.0
16/4/18,SOUTH AMERICA,Retail,C4,New,298,11351.0
16/4/18,AFRICA,Retail,C1,New,80907,2173395.0
16/4/18,EUROPE,Retail,F1,Existing,6040,390657.0
16/4/18,AFRICA,Retail,C4,New,36242,1308224.0
16/4/18,CANADA,Shopify,null,Guest,560,93453.0
16/4/18,ASIA,Shopify,C1,Existing,568,98586.0
16/4/18,EUROPE,Retail,C2,Existing,7789,413867.0
16/4/18,CANADA,Shopify,C1,New,49,6624.0
16/4/18,SOUTH AMERICA,Shopify,F2,Existing,21,4191.0
16/4/18,AFRICA,Retail,C2,New,46673,1580292.0
16/4/18,ASIA,Shopify,F3,New,93,14359.0
16/4/18,SOUTH AMERICA,Shopify,F1,New,2,301.0
16/4/18,OCEANIA,Retail,C4,New,54280,1807455.0
16/4/18,CANADA,Retail,C1,Existing,45808,2096131.0
16/4/18,SOUTH AMERICA,Shopify,F1,Existing,16,3795.0
16/4/18,AFRICA,Retail,C1,Existing,135374,5668447.0
16/4/18,USA,Shopify,C4,New,16,2676.0
16/4/18,OCEANIA,Shopify,F3,Existing,1988,432102.0
16/4/18,EUROPE,Retail,F3,Existing,15631,1033683.0
16/4/18,OCEANIA,Retail,F2,New,84743,3218429.0
16/4/18,ASIA,Retail,C1,New,112772,2566135.0
16/4/18,USA,Retail,F2,New,23003,1036876.0
16/4/18,USA,Retail,C1,New,30878,930470.0
16/4/18,ASIA,Shopify,C2,New,224,33344.0
16/4/18,AFRICA,Retail,C3,Existing,203536,11515897.0
16/4/18,SOUTH AMERICA,Shopify,C2,Existing,62,13108.0
16/4/18,USA,Retail,null,Existing,9351,520565.0
16/4/18,CANADA,Retail,C2,New,12055,393263.0
16/4/18,CANADA,Shopify,F1,New,43,7480.0
16/4/18,AFRICA,Retail,F3,New,58520,2304116.0
16/4/18,OCEANIA,Retail,C1,Existing,195686,7925904.0
16/4/18,EUROPE,Shopify,C1,Existing,73,15065.0
16/4/18,USA,Shopify,null,Guest,1202,237128.0
16/4/18,EUROPE,Shopify,null,Existing,21,4298.0
16/4/18,ASIA,Retail,F2,Existing,181265,9383154.0
16/4/18,ASIA,Shopify,null,New,192,30950.0
16/4/18,AFRICA,Shopify,C4,Existing,197,36219.0
16/4/18,EUROPE,Retail,F2,Existing,12567,877211.0
16/4/18,SOUTH AMERICA,Shopify,C3,New,19,3384.0
16/4/18,EUROPE,Shopify,C4,New,1,83.0
16/4/18,AFRICA,Shopify,F3,Existing,1330,294436.0
16/4/18,ASIA,Retail,null,Existing,28589,1219519.0
16/4/18,CANADA,Shopify,C2,Existing,320,60933.0
16/4/18,OCEANIA,Retail,C1,New,139174,3534829.0
16/4/18,EUROPE,Shopify,C1,New,13,2870.0
16/4/18,CANADA,Shopify,C3,Existing,344,66285.0
16/4/18,USA,Retail,C3,New,35851,1520825.0
16/4/18,AFRICA,Retail,F1,New,21576,835670.0
16/4/18,OCEANIA,Retail,null,Guest,2344201,63023963.0
16/4/18,EUROPE,Shopify,null,Guest,163,42418.0
16/4/18,ASIA,Shopify,C3,Existing,957,185762.0
16/4/18,EUROPE,Retail,C3,Existing,12096,711934.0
16/4/18,AFRICA,Retail,C2,Existing,76157,3717859.0
16/4/18,USA,Shopify,null,New,109,20265.0
16/4/18,ASIA,Retail,F1,Existing,80775,4041668.0
16/4/18,OCEANIA,Shopify,C4,Existing,385,74219.0
16/4/18,ASIA,Retail,F3,New,81711,2679040.0
16/4/18,CANADA,Retail,C4,Existing,19764,1083028.0
16/4/18,EUROPE,Retail,F2,New,1649,78453.0
16/4/18,AFRICA,Shopify,null,New,215,36086.0
16/4/18,CANADA,Shopify,F3,Existing,324,66137.0
16/4/18,USA,Retail,F3,New,23033,995687.0
16/4/18,USA,Shopify,F3,New,39,7434.0
16/4/18,AFRICA,Retail,F2,New,57740,2258926.0
16/4/18,EUROPE,Shopify,F2,New,12,2965.0
16/4/18,AFRICA,Shopify,C2,New,190,31757.0
16/4/18,CANADA,Retail,F1,New,6606,252705.0
16/4/18,SOUTH AMERICA,Retail,null,Existing,532,18757.0
16/4/18,CANADA,Shopify,C3,New,52,8705.0
16/4/18,SOUTH AMERICA,Shopify,F3,New,6,1033.0
16/4/18,ASIA,Retail,F2,New,65262,2147611.0
16/4/18,ASIA,Shopify,C1,New,144,18618.0
16/4/18,USA,Retail,null,Guest,514202,16367918.0
16/4/18,CANADA,Shopify,F1,Existing,309,59717.0
16/4/18,AFRICA,Shopify,C4,New,22,3880.0
16/4/18,SOUTH AMERICA,Shopify,C2,New,23,5060.0
16/4/18,ASIA,Retail,null,Guest,1931060,48170291.0
16/4/18,USA,Shopify,F2,Existing,1436,314198.0
16/4/18,EUROPE,Shopify,null,New,19,3492.0
16/4/18,EUROPE,Retail,C1,New,4255,140282.0
16/4/18,CANADA,Retail,C4,New,11148,386670.0
16/4/18,USA,Shopify,C4,Existing,89,19781.0
16/4/18,EUROPE,Retail,null,Guest,111516,3769189.0
16/4/18,USA,Shopify,C3,New,119,21794.0
16/4/18,AFRICA,Retail,F2,Existing,215977,13323462.0
16/4/18,OCEANIA,Shopify,C1,Existing,1558,284159.0
16/4/18,EUROPE,Shopify,F2,Existing,185,53746.0
16/4/18,EUROPE,Shopify,C4,Existing,8,1751.0
16/4/18,ASIA,Shopify,null,Existing,153,29189.0
16/4/18,CANADA,Shopify,null,Existing,56,10494.0
16/4/18,OCEANIA,Shopify,C2,New,453,73161.0
16/4/18,USA,Shopify,F1,New,88,14921.0
16/4/18,USA,Retail,null,New,20687,958186.0
16/4/18,SOUTH AMERICA,Shopify,null,Guest,761,152311.0
16/4/18,AFRICA,Shopify,C1,Existing,851,150471.0
16/4/18,ASIA,Shopify,C4,Existing,172,29814.0
16/4/18,SOUTH AMERICA,Shopify,C1,Existing,36,7510.0
16/4/18,ASIA,Shopify,C3,New,188,28421.0
16/4/18,ASIA,Retail,null,New,67369,2352414.0
16/4/18,AFRICA,Retail,C4,Existing,78382,4436929.0
16/4/18,EUROPE,Retail,C4,New,1100,41822.0
16/4/18,AFRICA,Shopify,F2,Existing,2452,512283.0
16/4/18,EUROPE,Shopify,C3,Existing,116,34258.0
16/4/18,SOUTH AMERICA,Shopify,F2,New,10,2035.0
16/4/18,CANADA,Retail,null,Existing,7014,356004.0
16/4/18,OCEANIA,Shopify,C3,New,370,61909.0
16/4/18,OCEANIA,Shopify,C2,Existing,2392,477272.0
16/4/18,USA,Shopify,F1,Existing,887,181737.0
16/4/18,OCEANIA,Shopify,C3,Existing,2225,460337.0
16/4/18,USA,Shopify,C1,Existing,513,96193.0
16/4/18,SOUTH AMERICA,Retail,C3,Existing,1011,49863.0
16/4/18,CANADA,Retail,C1,New,28976,804566.0
16/4/18,USA,Shopify,C2,Existing,783,169969.0
16/4/18,ASIA,Shopify,C2,Existing,1034,194243.0
16/4/18,ASIA,Retail,C4,Existing,78793,3762478.0
16/4/18,SOUTH AMERICA,Retail,C1,Existing,1842,56971.0
16/4/18,AFRICA,Shopify,F3,New,87,14661.0
16/4/18,ASIA,Shopify,F3,Existing,908,182261.0
16/4/18,OCEANIA,Shopify,F1,New,245,40628.0
16/4/18,OCEANIA,Retail,null,New,85873,3322838.0
16/4/18,CANADA,Retail,F2,New,15170,584174.0
16/4/18,CANADA,Retail,null,Guest,412486,11302172.0
16/4/18,CANADA,Retail,F3,New,17163,658956.0
16/4/18,SOUTH AMERICA,Shopify,F3,Existing,15,3187.0
16/4/18,SOUTH AMERICA,Retail,C2,New,660,22565.0
16/4/18,OCEANIA,Shopify,F3,New,129,21541.0
16/4/18,USA,Shopify,C2,New,134,31582.0
16/4/18,EUROPE,Retail,F1,New,953,42448.0
16/4/18,SOUTH AMERICA,Retail,F1,New,224,9632.0
16/4/18,OCEANIA,Shopify,null,Existing,350,65843.0
16/4/18,ASIA,Shopify,C4,New,39,5573.0
16/4/18,OCEANIA,Retail,C4,Existing,109412,5913306.0
16/4/18,CANADA,Retail,C3,New,24753,922239.0
16/4/18,CANADA,Shopify,C4,New,7,1270.0
16/4/18,AFRICA,Retail,null,Guest,1456950,43131910.0
